Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,Match Asset,Tipo Match Asset,CNPJ,Código SIICO,Código SIICO Num,Código SIART,Oferta SIART,Risco,Benchmark,Classificação CVM,Estratégia,Tributação,Taxa Adm Cliente (%),Taxa Adm Máxima (%),Aplicação Inicial (R$),Aplicação Adicional Mínima (R$),Saldo Mínimo (R$),Resgate Mínimo (R$),Conversão Aplicação,Conversão Resgate,Pagamento Resgate,Horário Limite,Aberto Captação,ASG,Movimentação Automática,Adiantamento Resgate,Público Alvo Asset,Segmento Asset,Link Página Fundo,Link Lâmina,Link Regulamento,Link Termo Adesão,Link Fato Relevante,Link Info Complementar,Link Sumário,Observação Asset,Data Cota Asset,Código MN,Nome Asset,Razão Social,Pesquisa Index Asset,Classificação Investidor,Horário Resgate,Lançamento,Carência,% Adiantamento Resgate,Adiant. Manual/Automático,Destino,Oferta IBC,Link Due Diligence,Link Raio X,Link Boletim Comercial,Data Início Asset
MULTIMERCADO,CAIXA FIC FIF FUNCIONARIOS ESTRATEGIA LIVRE MULTIMERCADO LP RESP LTDA,CAIXA FIC FIF FUNCIONARIOS ESTRATEGIA LIVRE MULTIMERCADO LP RESP LTDA,06/07/2020,"1.668,07499500","-0,002","0,20","5,47","13,09","14,472",PF,PF,,Sim,nome_aproximado_0.83,35536472000148,6479,6479,PF,PF,Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,0.6,,0.01,0.01,0.01,0.01,D+1 (du),D+13 (du),D+15 (du),14:30,Sim,Não,Não,Sim,,,,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6479.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6479.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6479.pdf,,Fundo destinado a Funcionários e aposentados da Caixa Econômica Federal. Disponível para aplicação somente via conta corrente marcada como conta-salário empregado CAIXA.,2026-06-30T00:00:00Z,FI657,CAIXA FIC FIF FUNCIONARIOS ESTRATEGIA LIVRE MM LP RESP LTDA,CAIXA FUNCIONÁRIOS ESTRATÉGIA LIVRE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABI,CAIXA FIC FIF FUNCIONARIOS ESTRATEGIA LIVRE MM LP RESP LTDA 6479 35536472000148 35.536.472/0001-48,GERAL,14h30,Não,Não,100.0,AUTOMATICO,PF,,,,,2020-07-06T00:00:00Z
MULTIMERCADO,CAIXA HASHDEX NASDAQ CRYPTO INDEX FIC FIF MM RESP LTDA (2),CAIXA HASHDEX NASDAQ CRYPTO INDEX FIC FIF MM RESP LTDA (2),07/10/2025,"0,46497563","-0,005","7,88","-35,60","0,00","3,693",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-hashdex-nasdaq-crypto-fic-fif-mm,Sim,nome_aproximado_1.00,62769135000173,7980,7980,"PF, PJ","PF, PJ",Agressivo,OUTROS,Multimercado,Multimercado,AÇÕES,0.7,0.7,100.0,100.0,10.0,100.0,D+1 (du),D+3 (du),D+08 (du),13:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Varejo"", ""Private""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-hashdex-nasdaq-crypto-fic-fif-mm,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7980.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7980.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_7980.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7980.pdf,,"Campanha de Lançamento
A partir de 07/10/2025 inclusive
Redução de Tickets
Aplicação Inicial:
De: R$ 1.000,00 para R$ 100,00
Saldo Mínimo: 
De: R$ 1.000,00 para R$ 10,00

Fundo fechado de 23/12 a 31/12, seguindo o calendário de feriados dos EUA",2026-06-30T00:00:00Z,FI657,CAIXA EXPERT HASHDEX NASDAQ CRYPTO INDEX FIC FIF MM - RESP LTDA,CAIXA EXPERT HASHDEX NASDAQ CRYPTO INDEX FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA,CAIXA EXPERT HASHDEX NASDAQ CRYPTO INDEX FIC FIF MM - RESP LTDA 7980 62769135000173 62.769.135/0001-73,GERAL,13h00,Não,Não,95.0,AUTOMATICO,"PF, PJ PRIV","FX, GC, GR, GV, PJ Varejo",,,,2025-10-07T00:00:00Z
MULTIMERCADO,CAIXA CAPITAL PROTEGIDO IBOVESPA CÍCLICO I FIC FIF MM,CAIXA CAPITAL PROTEGIDO IBOVESPA CICLICO I FIC FIF MM,08/11/2011,"3,33366700","-0,005","0,99","4,63","9,62","158,777",PF,PF,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-capital-protegido-ibovespa-ciclico-1-multimercado,Sim,nome_aproximado_0.86,14239659000100,5475,5475,"PF, PJ, GOV","PF, PJ, GOV",Conservador,CDI,Multimercado,Capital Protegido,LONGO PRAZO,1.6,1.6,5000.0,500.0,4000.0,500.0,D+0 (du),D+1 (du),D+03 (du),17:00,Não,Não,Não,Sim,"[""GOV""]","[""GOV""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fic-capital-protegido-ibovespa-ciclico-1-multimercado,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5475.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5475.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5475.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5475.pdf,,"Fundo com prazo de carência para aplicação e resgate, conforme Regulamento. Durante a carência, não é permitida a realização de aplicações ou resgates.

Nova operação estruturada com inicio em 02/SET/2025 e termino em 01/OUT/2027. 
 
Fundo Fechado a para aplicações a partir de 02/09/2025 (inclusive)
 
",2026-06-30T00:00:00Z,FI657,CAIXA CAPITAL PROTEGIDO IBOV CICLICO I FIC FIF MM - RESP LTDA,CAIXA CAPITAL PROTEGIDO IBOVESPA CÍCLICO I FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPOSANBILIDAD,CAIXA CAPITAL PROTEGIDO IBOV CICLICO I FIC FIF MM - RESP LTDA 5475 14239659000100 14.239.659/0001-00,GERAL,17h00,Não,Sim,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB",,http://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_5475.pdf,,,2011-11-08T00:00:00Z
MULTIMERCADO,CAIXA CAPITAL PROTEGIDO CÍCLICO III FIC FIF MM LP - RESP LTDA,CAIXA CAPITAL PROTEGIDO CICLICO III FIC FIF MM LP - RESP LTDA,10/01/2022,"1,55549000","-0,004","0,26","4,17","19,63","14,654",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-capital-protegido-ciclico-iii-multimercado-lp/Paginas/default.aspx,Sim,nome_aproximado_0.86,44683343000173,6608,6608,"PF, PJ, GOV","PF, PJ, GOV",Conservador,NÃO SE APLICA,Multimercado,Capital Protegido,LONGO PRAZO,0.9,0.9,5000.0,500.0,4000.0,500.0,D+0 (du),D+0 (du),D+02 (du),16:00,Não,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/FIC-Capital-Protegido-Bolsa-de-Valores-IV-Multimercado,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6608.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6608.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6608.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6608.pdf,,"Fundo com prazo de carência para aplicação e resgate, conforme Regulamento. Durante a carência, não é permitida a realização de aplicações ou resgates.                                                                  Período de Captação 02/03/2026 à 24/04/2026
Início da Operação Estruturada: 27/04/2026
Fim da Operação Estruturada: 03/07/2028",2026-06-30T00:00:00Z,FI657,CAIXA CAPITAL PROTEGIDO CICLICO III FIC FIF MM - RESP LTDA,CAIXA CAPITAL PROTEGIDO CÍCLICO III FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,CAIXA CAPITAL PROTEGIDO CICLICO III FIC FIF MM - RESP LTDA 6608 44683343000173 44.683.343/0001-73,GERAL,16h00,Não,Sim,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",http://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6608.pdf,,,2022-01-10T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF CAPITAL PROTEGIDO CESTA AGRO MM,CAIXA FIC FIF CAPITAL PROTEGIDO CESTA AGRO MM,04/07/2022,"1,39238400","-0,003","0,60","2,67","10,00","71,352",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa_fic_fim_cap_protegido_cesta_agro/Paginas/default.aspx,Sim,nome_aproximado_1.00,42229068000197,6621,6621,"PF, PJ, GOV","PF, PJ, GOV",Conservador,OUTROS,Multimercado,Capital Protegido,LONGO PRAZO,0.9,0.9,5000.0,500.0,4000.0,500.0,D+0 (du),D+0 (du),D+02 (du),16:00,Não,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa_fic_fim_cap_protegido_cesta_agro,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6621.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6621.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6621.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6621.pdf,,"Fundo com prazo de carência para aplicação e resgate, conforme Regulamento. Durante a carência, não é permitida a realização de aplicações ou resgates.

Nova Operação Estruturada:

Dia 07/10/2024 -> Reabertura para Resgates e Aplicações do fundo;

Dia 25/10/2024 -> Fechamento para Aplicações e Resgates

Dia 29/10/2024 -> Início da nova operação estruturada de Cesta Agro.",2026-06-30T00:00:00Z,FI657,CAIXA FIC FIF CAPITAL PROTEGIDO CESTA AGRO MM LP - RESP LTDA,CAIXA CAPITAL PROTEGIDO CESTA AGRO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABIL,CAIXA FIC FIF CAPITAL PROTEGIDO CESTA AGRO MM LP - RESP LTDA 6621 42229068000197 42.229.068/0001-97,GERAL,16h00,Não,Sim,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",http://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6621.pdf,,,2022-07-04T00:00:00Z
MULTIMERCADO,CAIXA FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RL,CAIXA FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RL,18/07/2022,"1,49445300","-0,003","1,45","3,34","13,46","193,771",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-fim-cap-protegido-ciclico-ii,Sim,nome_exato,45443651000194,6623,6623,"PF, PJ, GOV","PF, PJ, GOV",Conservador,NÃO SE APLICA,Multimercado,Capital Protegido,LONGO PRAZO,0.9,0.9,5000.0,500.0,4000.0,500.0,D+0 (du),D+0 (du),D+02 (du),16:00,Não,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-fim-cap-protegido-ciclico-ii,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6623.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6623.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6623.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6623.pdf,,"Fundo com prazo de carência para aplicação e resgate, conforme Regulamento. Durante a carência, não é permitida a realização de aplicações ou resgates.

Fechado para Aplicações e Resgates a partir de 26/08/2024 
-------
Início da Operação Estruturada - 27/08/2024

Fim da Operação Estruturada - 01/07/2026",2026-06-30T00:00:00Z,FI657,CAIXA FIF FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RESP LTDA,CAIXA CAPITAL PROTEGIDO CICLICO II FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RESP LTDA 6623 45443651000194 45.443.651/0001-94,GERAL,16h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",http://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6623.pdf,,,2022-07-18T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF EXPERT SPX NIMITZ MULTIMERCADO RESP LTDA,CAIXA FIC FIF EXPERT SPX NIMITZ MULTIMERCADO RESP LTDA,04/05/2020,"1,80884900","-0,002","-0,54","2,39","10,87","174,263",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-caixa-expert-spxmm/Paginas/default.aspx,Sim,nome_aproximado_0.80,34660453000166,6475,6475,PF,PF,Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,2.0,2.0,10000.0,100.0,1000.0,100.0,D+1 (du),D+22 (du),D+24 (du),13:00,Sim,Não,Não,Não,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",https://www.caixa.gov.br/fundos-investimento/multimercado/fic-caixa-expert-spxmm/Paginas/default.aspx,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6475.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6475.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6475.pdf,,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. O FUNDO destina-se a receber investimentos de pessoas físicas residentes, a critério da ADMINISTRADORA e considerados investidores qualificados nos termos da legislação vigente. Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).

",2026-06-30T00:00:00Z,FI657,CAIXA EXPERT SPX NIMITZ FIC FIF MM - RESP LTDA,CAIXA EXPERT SPX NIMITZ FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,CAIXA EXPERT SPX NIMITZ FIC FIF MM - RESP LTDA 6475 34660453000166 34.660.453/0001-66,QUALIFICADO,13h00,Não,Não,,NÃO SE APLICA,PF,"FX, GC, GR, GV, INST, PJ Atacado, PJ Varejo",,,,2020-05-04T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF ALOCAÇÃO MACRO MM LONGO PRAZO RESP LTDA,CAIXA FIC FIF ALOCACAO MACRO MM LONGO PRAZO RESP LTDA,01/02/2007,"5,66255600","-0,068","0,15","6,27","13,92","893,241",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-alocacao-macro-multimercado-longo-prazo/,Sim,nome_aproximado_0.67,03737188000143,0082,82,"PF, PJ, GOV","PF, PJ, GOV",Moderado,70% CDI + 30% IBOV,Multimercado,Multimercado,LONGO PRAZO,1.0,1.0,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+03 (du),16:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-multimercado-rv30-longo-prazo,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0082.pdf,,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",2026-06-30T00:00:00Z,FI657,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA,CAIXA RV 30 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA 0082 03737188000143 03.737.188/0001-43,GERAL,16h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_0082.pdf,https://web.microsoftstream.com/video/86aa0100-d5af-4db2-9f67-441255924e4e?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2000-06-20T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,28/06/2012,"3,68342200","0,048","0,25","5,90","12,87","734,797",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-juros-moedas-multimercado-longo-prazo,Sim,nome_exato,14120520000142,5582,5582,"PF, PJ, GOV","PF, PJ, GOV",Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,0.7,0.7,10000.0,100.0,1000.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-juros-moedas-multimercado-longo-prazo,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5582.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5582.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5582.pdf,,,2026-06-30T00:00:00Z,FI657,CAIXA FIC FIF JUROS E MOEDAS MM LP - RESP LTDA,CAIXA JUROS E MOEDAS FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIC FIF JUROS E MOEDAS MM LP - RESP LTDA 5582 14120520000142 14.120.520/0001-42,GERAL,17h00,Não,Não,85.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_5582.pdf,,,2012-06-28T00:00:00Z
MULTIMERCADO,FIC FIF CAIXA EXPERT BTG PACTUAL X10 MM LP RESP LTDA,FIC FIF CAIXA EXPERT BTG PACTUAL X10 MM LP RESP LTDA,21/03/2013,"6,87231000","-0,004","0,43","6,85","16,15","128,281",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/btg-pactual-x10-multimercado-longo-prazo/,Sim,nome_aproximado_0.86,17433039000103,5911,5911,"PF, PJ","PF, PJ",Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,1.0,2.0,10000.0,100.0,1000.0,100.0,D+0 (du),D+8 (du),D+10 (du),13:00,Sim,Não,Não,Não,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",http://www.caixa.gov.br/fundos-investimento/multimercado/btg-pactual-x10-multimercado-longo-prazo/,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5911.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5911.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5911.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5911.pdf,,"PESSOAS FÍSICAS E PESSOAS JURÍDICAS, E FUNDOS DE INVESTIMENTO, INVESTIDORES QUALIFICADOS NA FORMA DEFINIDA PELA LEGISLAÇÃO PERTINENTE. A CONTAGEM PARA CONVERSÃO DE COTAS E PAGAMENTO DO RESGATE É FEITA EM DIAS ÚTEIS, CONFORME ESTABELECIDO NO REGULAMENTO DO FUNDO.

",2026-06-30T00:00:00Z,FI657,CAIXA EXPERT BTG PACTUAL X 10 FIC FF MM LP - RESP LTDA,CAIXA EXPERT BTG PACTUAL X 10 FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,CAIXA EXPERT BTG PACTUAL X 10 FIC FF MM LP - RESP LTDA 5911 17433039000103 17.433.039/0001-03,QUALIFICADO,13h00,Não,Não,,NÃO SE APLICA,"PF, PJ PRIV","FX, GC, GR, GV, INST, PJ Atacado, PJ Varejo",,,,2013-03-21T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA,21/08/2023,"1,44667400","-0,003","0,19","5,00","15,10","285,685",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-expert-pimco-income-ie-fic-multimercado/Paginas/default.aspx,Sim,nome_exato,51659921000100,7875,7875,"PF, PJ, GOV","PF, PJ, GOV",Arrojado,NÃO SE APLICA,Multimercado,Multimercado,LONGO PRAZO,0.93,1.56,10000.0,100.0,1000.0,0.01,D+1 (du),D+3 (du),D+08 (du),13:00,Sim,Não,Não,Não,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-expert-pimco-ie-mm,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7875.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7875.pdf,,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7875.pdf,,"Campanha ""Mês da Mulher"" de 06/03/2026 a 31/03/2026
Redução de Tickets
Aplicação Inicial:
De: R$ 10.000,00 para R$ 1.000,00
Saldo Mínimo: 
De: R$ 1.000,00 para R$ 100,00",2026-06-30T00:00:00Z,FI657,CAIXA EXPERT PIMCO INCOME IE FIC FIF MM LP - RESP LTDA,CAIXA EXPERT PIMCO INCOME INVESTIMENTO NO EXTERIOR FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,CAIXA EXPERT PIMCO INCOME IE FIC FIF MM LP - RESP LTDA 7875 51659921000100 51.659.921/0001-00,GERAL,13h00,Não,Não,,NÃO SE APLICA,"PF, PJ PRIV, PJ PUB","FX, GR, INST, PJ Atacado, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_7875.pdf,,,2023-08-21T00:00:00Z
MULTIMERCADO,CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA,CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA,12/02/2021,"1,33957600","-0,002","-0,05","4,36","2,71","12,544",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/expert-giant-zarathustra-fic-multimercado,Sim,nome_aproximado_0.80,40209061000188,6535,6535,"PF, PJ","PF, PJ",Moderado,NÃO SE APLICA,Multimercado,Multimercado,LONGO PRAZO,0.4,0.6,10000.0,100.0,1000.0,100.0,D+0 (du),D+22 (du),D+25 (du),13:00,Sim,Não,Não,Sim,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",http://www.caixa.gov.br/fundos-investimento/multimercado/expert-giant-zarathustra-fic-multimercado/Paginas/default.aspx,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6535.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6535.pdf,,"Aplicações via IBC a partir de  22/02/2021

",2026-06-30T00:00:00Z,FI657,CAIXA EXPERT GIANT ZARATHUSTRA FIC FIF MM - RESP LTDA,CAIXA EXPERT GIANT ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA,CAIXA EXPERT GIANT ZARATHUSTRA FIC FIF MM - RESP LTDA 6535 40209061000188 40.209.061/0001-88,GERAL,13h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV","FX, GC, GR, GV, INST, PJ Atacado, PJ Varejo",,,,2021-02-12T00:00:00Z
