Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,Match Asset,Tipo Match Asset,CNPJ,Código SIICO,Código SIICO Num,Código SIART,Oferta SIART,Risco,Benchmark,Classificação CVM,Estratégia,Tributação,Taxa Adm Cliente (%),Taxa Adm Máxima (%),Aplicação Inicial (R$),Aplicação Adicional Mínima (R$),Saldo Mínimo (R$),Resgate Mínimo (R$),Conversão Aplicação,Conversão Resgate,Pagamento Resgate,Horário Limite,Aberto Captação,ASG,Movimentação Automática,Adiantamento Resgate,Público Alvo Asset,Segmento Asset,Link Página Fundo,Link Lâmina,Link Regulamento,Link Termo Adesão,Link Fato Relevante,Link Info Complementar,Link Sumário,Observação Asset,Data Cota Asset,Código MN,Nome Asset,Razão Social,Pesquisa Index Asset,Classificação Investidor,Horário Resgate,Lançamento,Carência,% Adiantamento Resgate,Adiant. Manual/Automático,Destino,Oferta IBC,Link Due Diligence,Link Raio X,Link Boletim Comercial,Data Início Asset
MULTIMERCADO,CAIXA FIF INDEXA EURO MM LONGO PRAZO RESP LTDA,CAIXA FIF INDEXA EURO MM LONGO PRAZO RESP LTDA,01/04/2024,"1,13952800","-0,431","2,79","-5,48","-3,17","3,139",PJ,PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-euro-multimercado-longo-prazo/Paginas/default.aspx,Sim,nome_aproximado_0.67,03737188000143,0082,82,"PF, PJ, GOV","PF, PJ, GOV",Moderado,70% CDI + 30% IBOV,Multimercado,Multimercado,LONGO PRAZO,1.0,1.0,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+03 (du),16:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-multimercado-rv30-longo-prazo,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0082.pdf,,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",2026-08-11T00:00:00Z,FI657,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA,CAIXA RV 30 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA 0082 03737188000143 03.737.188/0001-43,GERAL,16h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_0082.pdf,https://web.microsoftstream.com/video/86aa0100-d5af-4db2-9f67-441255924e4e?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2000-06-20T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF HEDGE MULTIMERCADO LONGO PRAZO RESP LTDA,CAIXA FIC FIF HEDGE MULTIMERCADO LONGO PRAZO RESP LTDA,26/10/2020,"1.735,56668500","0,315","1,26","10,16","14,53","30,932",PJ,PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-hedge-multimercado-lp/Paginas/default.aspx,Sim,nome_exato,30068135000150,6399,6399,"PF, PJ, GOV","PF, PJ, GOV",Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,1.0,,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+01 (du),17:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-hedge-multimercado-lp/Paginas/default.aspx,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6399.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6399.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6399.pdf,,Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,2026-08-11T00:00:00Z,FI657,CAIXA FIC FIF HEDGE MULTIMERCADO LONGO PRAZO - RESP LTDA,CAIXA HEDGE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIC FIF HEDGE MULTIMERCADO LONGO PRAZO - RESP LTDA 6399 30068135000150 30.068.135/0001-50,GERAL,17h00,Não,Não,85.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6399.pdf,,,2020-10-26T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF JUROS E MOEDAS MM PLUS LP RESP LTDA,CAIXA FIC FIF JUROS E MOEDAS MM PLUS LP RESP LTDA,05/03/2018,"1,94788100","0,060","0,47","7,15","12,24","20,565",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-juros-e-moedas-multimercado-plus-lp/,Sim,nome_aproximado_0.86,29157485000103,6353,6353,"PF, PJ, GOV","PF, PJ, GOV",Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,1.0,1.0,0.01,0.01,0.01,0.01,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-juros-e-moedas-multimercado-plus-lp/,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6353.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6353.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6353.pdf,,Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,2026-08-11T00:00:00Z,FI657,CAIXA FIC FIF JUROS E MOEDAS MUL PLUS LP - RESP LTDA,CAIXA JUROS E MOEDAS PLUS FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,CAIXA FIC FIF JUROS E MOEDAS MUL PLUS LP - RESP LTDA 6353 29157485000103 29.157.485/0001-03,GERAL,17h00,Não,Não,85.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",,,,2018-03-05T00:00:00Z
MULTIMERCADO,CAIXA FIF MULTIMERCADO RV 30 LP RESP LTDA,CAIXA FIF MULTIMERCADO RV 30 LP RESP LTDA,20/06/2000,"12,69460200","0,068","-1,34","6,94","15,97","322,150",PJ,PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-multimercado-rv30-longo-prazo,Não,sem_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTIMERCADO,CAIXA FIC FIF ESTRATÉGIA LIVRE MULTIMERCADO LP RESP LTDA (1),CAIXA FIC FIF ESTRATEGIA LIVRE MULTIMERCADO LP RESP LTDA (1),21/10/2019,-,-,-,-,-,-,PJ,PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/estrategia-livre-mm-lp,Sim,nome_aproximado_0.80,34660333000169,6440,6440,"PF, PJ","PF, PJ",Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,1.5,,0.01,0.01,0.01,0.01,D+1 (du),D+13 (du),D+15 (du),14:30,Sim,Não,Não,Sim,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",http://www.caixa.gov.br/fundos-investimento/multimercado/estrategia-livre-mm-lp/Paginas/default.aspx,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6440.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6440.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6440.pdf,,,2026-08-11T00:00:00Z,FI657,CAIXA FIC FIF ESTRAT. LIVRE MULTIMERCADO LP - RESP LTDA,CAIXA ESTRATÉGIA LIVRE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITA,CAIXA FIC FIF ESTRAT. LIVRE MULTIMERCADO LP - RESP LTDA 6440 34660333000169 34.660.333/0001-69,GERAL,14h30,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV","FX, GR",,,,2019-10-21T00:00:00Z
MULTIMERCADO,CAIXA FIF INDEXA SHORT DOLAR MM LP RESP LTDA,CAIXA FIF INDEXA SHORT DOLAR MM LP RESP LTDA,26/10/2020,"2.453,67928100","0,582","-1,52","19,45","26,88","14,685",PJ,PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fi-indexa-short-dolar-mult-lp/Paginas/default.aspx,Sim,nome_exato,29157511000101,6446,6446,"PF, PJ, GOV","PF, PJ, GOV",Moderado,PTAX,Multimercado,Multimercado,LONGO PRAZO,0.8,,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+01 (du),14:30,Sim,Não,Não,Não,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fi-indexa-short-dolar-mult-lp/Paginas/default.aspx,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6446.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6446.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6446.pdf,,Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,2026-08-11T00:00:00Z,FI657,CAIXA FIF INDEXA SHORT DOLAR MM LP - RESP LTDA,CAIXA INDEXA SHORT DOLAR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF INDEXA SHORT DOLAR MM LP - RESP LTDA 6446 29157511000101 29.157.511/0001-01,GERAL,14h30,Não,Não,,NÃO SE APLICA,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6446.pdf,,,2020-10-26T00:00:00Z
MULTIMERCADO,CAIXA CARTEIRA QUANT UNO FIC FIF MM LP RESP LTDA (1) (2) (3),CAIXA CARTEIRA QUANT UNO FIC FIF MM LP RESP LTDA (1) (2) (3),07/04/2026,-,-,-,-,-,-,PJ,PJ,,Sim,nome_aproximado_0.83,65794476000197,7992,7992,"PF, PJ","PF, PJ",Moderado,NÃO SE APLICA,Multimercado,Multimercado,LONGO PRAZO,0.8,0.8,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),17:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Varejo"", ""Private""]",,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7992.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7992.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7992.pdf,,,2026-08-11T00:00:00Z,FI657,CAIXA CARTEIRA QUANTITATIVA UNO FIC FIF MM LP - RESP LTDA,CAIXA CARTEIRA QUANTITATIVA UNO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESP LIMITADA,CAIXA CARTEIRA QUANTITATIVA UNO FIC FIF MM LP - RESP LTDA 7992 65794476000197 65.794.476/0001-97,GERAL,17h00,Sim,Não,95.0,AUTOMATICO,"PF, PJ PRIV","FX, GR, PJ Varejo",,,,2026-04-07T00:00:00Z
MULTIMERCADO,CAIXA CARTEIRA QUANT QUALI FIC FIF MM LP RESP LTDA (1) (2) (3),CAIXA CARTEIRA QUANT QUALI FIC FIF MM LP RESP LTDA (1) (2) (3),07/04/2026,-,-,-,-,-,-,PJ,PJ,,Sim,nome_aproximado_0.83,65795384000121,7991,7991,"PF, PJ","PF, PJ",Agressivo,NÃO SE APLICA,Multimercado,Multimercado,LONGO PRAZO,0.8,0.8,0.01,0.01,0.01,0.01,D+0 (du),D+14 (du),D+16 (du),17:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Varejo"", ""Private""]",,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7991.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7991.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7991.pdf,,,2026-08-11T00:00:00Z,FI657,CAIXA CARTEIRA QUANTITATIVA QUALI FIC FIF MM LP - RESP LTDA,CAIXA CARTEIRA QUANTITATIVA QUALI FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LP - RESP LIMITADA,CAIXA CARTEIRA QUANTITATIVA QUALI FIC FIF MM LP - RESP LTDA 7991 65795384000121 65.795.384/0001-21,QUALIFICADO,17h00,Sim,Não,95.0,AUTOMATICO,"PF, PJ PRIV","FX, GR, PJ Varejo",,,,2026-04-07T00:00:00Z
MULTIMERCADO,CAIXA FIF INDEXA BOLSA AMERICANA MM LP RESP LTDA,CAIXA FIF INDEXA BOLSA AMERICANA MM LP RESP LTDA,16/10/2018,"3,98293600","-0,371","3,82","18,40","30,88","2.474,469",PJ,PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-bolsa-americana-multimercado-lp,Sim,nome_aproximado_0.83,30036235000102,6999,6999,"PF, PJ, GOV","PF, PJ, GOV",Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,0.8,,0.01,0.01,0.01,0.01,D+0 (du),D+0 (du),D+01 (du),16:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-bolsa-americana-multimercado-lp/Paginas/default.aspx,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6999.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6999.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6999.pdf,,,2026-08-11T00:00:00Z,FI657,CAIXA FIF INDEXA BOLSA AMERICANA MULTIMERCADO LP RESP LTDA,CAIXA INDEXA BOLSA AMERICANA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF INDEXA BOLSA AMERICANA MULTIMERCADO LP RESP LTDA 6999 30036235000102 30.036.235/0001-02,GERAL,16h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6999.pdf,https://web.microsoftstream.com/video/7ad96d1d-faee-497b-9eb5-c3093ebf417d?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2018-10-16T00:00:00Z
MULTIMERCADO,CAIXA CARTEIRA QUANT DUO FIC FIF MM LP RESP LTDA (1) (2) (3),CAIXA CARTEIRA QUANT DUO FIC FIF MM LP RESP LTDA (1) (2) (3),07/04/2026,-,-,-,-,-,-,PJ,PJ,,Sim,nome_aproximado_0.83,65795043000156,7990,7990,"PF, PJ","PF, PJ",Arrojado,NÃO SE APLICA,Multimercado,Multimercado,LONGO PRAZO,0.8,0.8,0.01,0.01,0.01,0.01,D+0 (du),D+8 (du),D+10 (du),17:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Varejo"", ""Private""]",,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7990.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7990.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7990.pdf,,,2026-08-11T00:00:00Z,FI657,CAIXA CARTEIRA QUANTITATIVA DUO FIC FIF MM LP - RESP LTDA,CAIXA CARTEIRA QUANTITATIVA DUO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,CAIXA CARTEIRA QUANTITATIVA DUO FIC FIF MM LP - RESP LTDA 7990 65795043000156 65.795.043/0001-56,GERAL,17h00,Sim,Não,95.0,AUTOMATICO,"PF, PJ PRIV","FX, GR, PJ Varejo",,,,2026-04-07T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF FOF SMART LONG BIAS MM RESP LTDA (1),CAIXA FIC FIF FOF SMART LONG BIAS MM RESP LTDA (1),18/07/2023,-,-,-,-,-,-,PJ,PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-fof-smart-long-bias-mm/Paginas/default.aspx,Sim,nome_exato,51408950000190,7876,7876,"PF, PJ","PF, PJ",Moderado,IPCA,Multimercado,Multimercado,AÇÕES,1.0,1.0,0.01,0.01,0.01,0.01,D+1 (du),D+24 (du),D+26 (du),17:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""PJ Atacado"", ""Private""]","[""Pessoa Física"", ""PJ Atacado"", ""Private""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-fof-smart-long-bias-mm,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7876.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7876.pdf,,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7876.pdf,,,2026-08-11T00:00:00Z,FI657,CAIXA FIC FOF SMART LONG BIAS MM RESP LTDA,CAIXA FOF SMART LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,CAIXA FIC FOF SMART LONG BIAS MM RESP LTDA 7876 51408950000190 51.408.950/0001-90,QUALIFICADO,17h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV","FX, GR, PJ Atacado",,,,2023-07-18T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF ALOCAÇÃO MACRO MM LONGO PRAZO RESP LTDA,CAIXA FIC FIF ALOCACAO MACRO MM LONGO PRAZO RESP LTDA,01/02/2007,"5,74838000","0,054","0,23","7,88","13,83","901,003",PJ,PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-alocacao-macro-multimercado-longo-prazo/,Sim,nome_aproximado_0.67,03737188000143,0082,82,"PF, PJ, GOV","PF, PJ, GOV",Moderado,70% CDI + 30% IBOV,Multimercado,Multimercado,LONGO PRAZO,1.0,1.0,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+03 (du),16:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-multimercado-rv30-longo-prazo,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0082.pdf,,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",2026-08-11T00:00:00Z,FI657,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA,CAIXA RV 30 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA 0082 03737188000143 03.737.188/0001-43,GERAL,16h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_0082.pdf,https://web.microsoftstream.com/video/86aa0100-d5af-4db2-9f67-441255924e4e?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2000-06-20T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,28/06/2012,"3,73554500","0,062","0,48","7,40","12,66","720,201",PJ,PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-juros-moedas-multimercado-longo-prazo,Sim,nome_exato,14120520000142,5582,5582,"PF, PJ, GOV","PF, PJ, GOV",Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,0.7,0.7,1000.0,100.0,100.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-juros-moedas-multimercado-longo-prazo,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5582.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5582.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5582.pdf,,,2026-08-11T00:00:00Z,FI657,CAIXA FIC FIF JUROS E MOEDAS MM LP - RESP LTDA,CAIXA JUROS E MOEDAS FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIC FIF JUROS E MOEDAS MM LP - RESP LTDA 5582 14120520000142 14.120.520/0001-42,GERAL,17h00,Não,Não,85.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_5582.pdf,,,2012-06-28T00:00:00Z
MULTIMERCADO,CAIXA HASHDEX NASDAQ CRYPTO INDEX FIC FIF MM RESP LTDA (1) (2),CAIXA HASHDEX NASDAQ CRYPTO INDEX FIC FIF MM RESP LTDA (1) (2),07/10/2025,-,-,-,-,-,-,PJ,PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-hashdex-nasdaq-crypto-fic-fif-mm,Sim,nome_aproximado_1.00,62769135000173,7980,7980,"PF, PJ","PF, PJ",Agressivo,OUTROS,Multimercado,Multimercado,AÇÕES,0.7,0.7,100.0,100.0,10.0,100.0,D+1 (du),D+3 (du),D+08 (du),13:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Varejo"", ""Private""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-hashdex-nasdaq-crypto-fic-fif-mm,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7980.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7980.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_7980.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7980.pdf,,"Campanha de Lançamento
A partir de 07/10/2025 inclusive
Redução de Tickets
Aplicação Inicial:
De: R$ 1.000,00 para R$ 100,00
Saldo Mínimo: 
De: R$ 1.000,00 para R$ 10,00

Fundo fechado de 23/12 a 31/12, seguindo o calendário de feriados dos EUA",2026-08-11T00:00:00Z,FI657,CAIXA EXPERT HASHDEX NASDAQ CRYPTO INDEX FIC FIF MM - RESP LTDA,CAIXA EXPERT HASHDEX NASDAQ CRYPTO INDEX FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA,CAIXA EXPERT HASHDEX NASDAQ CRYPTO INDEX FIC FIF MM - RESP LTDA 7980 62769135000173 62.769.135/0001-73,GERAL,13h00,Não,Não,95.0,AUTOMATICO,"PF, PJ PRIV","FX, GC, GR, GV, PJ Varejo",,,,2025-10-07T00:00:00Z
